,feed.author.name.label,feed.author.uri.label,feed.entry.author.uri.label,feed.entry.author.name.label,feed.entry.author.label,feed.entry.updated.label,feed.entry.im:rating.label,feed.entry.im:version.label,feed.entry.id.label,feed.entry.title.label,feed.entry.content.label,feed.entry.content.attributes.type,feed.entry.link.attributes.rel,feed.entry.link.attributes.href,feed.entry.im:voteSum.label,feed.entry.im:contentType.attributes.term,feed.entry.im:contentType.attributes.label,feed.entry.im:voteCount.label,feed.updated.label,feed.rights.label,feed.title.label,feed.icon.label,feed.link.attributes.rel,feed.link.attributes.type,feed.link.attributes.href,feed.id.label
48,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,alternate,text/html,https://music.apple.com/WebObjects/MZStore.woa/wa/viewGrouping?cc=gb&id=130,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
49,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,self,,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
50,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,first,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
51,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,last,,https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
52,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,previous,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
53,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1312920221,Mathew135798,,2023-02-12T14:52:21-07:00,5,2.0.47,9611706126,Best meditation app on the store.,Perfect for anyone who wants to get into meditation as it guides you through the courses for free which are provided in the app.,text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,next,,https://itunes.apple.com/gb/rss/customerreviews/page=2/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
54,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,alternate,text/html,https://music.apple.com/WebObjects/MZStore.woa/wa/viewGrouping?cc=gb&id=130,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
55,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,self,,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
56,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,first,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
57,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,last,,https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
58,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,previous,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
59,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1333868476,Sbennell26,,2023-01-24T14:20:02-07:00,4,2.0.47,9543525758,Amazing app - some annoying bugs could be fixed,"It’s a great app with lots of variations of meditation. Would recommend to anyone especially since it’s free, however there are some bugs that make the app unusable aside from downloaded material. If these minor bugs could be fixed then I’m sure it’s 5 star worthy.",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,next,,https://itunes.apple.com/gb/rss/customerreviews/page=2/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
60,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,alternate,text/html,https://music.apple.com/WebObjects/MZStore.woa/wa/viewGrouping?cc=gb&id=130,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
61,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,self,,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
62,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,first,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
63,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,last,,https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
64,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,previous,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
65,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1044540714,8104739929274!,,2023-01-22T12:55:57-07:00,5,2.0.47,9536354931,Incredible,"Honestly I have found medito incredible. Before it I wasn’t really into the whole ‘meditation’ thing but my friend recommended it to me and it has been brilliant. I am yet to find a fault and meditating is now something I do and enjoy doing daily. 

Thank you very much medito staff 🙏🙏",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,next,,https://itunes.apple.com/gb/rss/customerreviews/page=2/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
66,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,alternate,text/html,https://music.apple.com/WebObjects/MZStore.woa/wa/viewGrouping?cc=gb&id=130,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
67,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,self,,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
68,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,first,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
69,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,last,,https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
70,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,previous,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
71,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1293463012,vgrjmsmkrkxkdmdkekdkjfjf,,2023-01-21T04:43:03-07:00,5,2.0.47,9531151746,Changed my life!,"I heard about meditation about a year ago, but always struggled to keep a consistent habit and didn’t really understand meditation and mindfulness. I thought if I had thoughts while meditating , I must be meditating wrong or I was just bad at meditation. Since I  downloaded  Medito 2 weeks ago, I have meditated every day. I also found it useful for the wide range of sessions from sleep to mindfulness to grief meditation and the daily meditation provides you with something new every day. I found it extremely useful to be able to do a short session of 3 minutes to help build up my meditation practice and the beginner courses have been very informative and relaxing as well as helping to grasp the basics of meditation. However, occasionally the servers go down so I would recommend downloading some sessions and turn your  phone onto airplane mode to see your downloaded sessions of the servers are down .",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,next,,https://itunes.apple.com/gb/rss/customerreviews/page=2/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
72,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1472287940,jhbagel,,2023-01-17T13:22:53-07:00,5,2.0.47,9518467751,Love it ..but,"I’m going to give this beautiful app five stars, because it truly deserves it. It is free and has really helped my sleep. And the app is free so you can obviously not expect perfection. Every now and then the app has just stopped working for me, but it was fine the next day. Sometimes the ‘background sounds’ don’t stop and just okay throughout the night after my meditation has finished. Over all though this app really has changed my life and I am so grateful for you Medito
Xx",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,alternate,text/html,https://music.apple.com/WebObjects/MZStore.woa/wa/viewGrouping?cc=gb&id=130,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
73,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1472287940,jhbagel,,2023-01-17T13:22:53-07:00,5,2.0.47,9518467751,Love it ..but,"I’m going to give this beautiful app five stars, because it truly deserves it. It is free and has really helped my sleep. And the app is free so you can obviously not expect perfection. Every now and then the app has just stopped working for me, but it was fine the next day. Sometimes the ‘background sounds’ don’t stop and just okay throughout the night after my meditation has finished. Over all though this app really has changed my life and I am so grateful for you Medito
Xx",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,self,,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
74,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1472287940,jhbagel,,2023-01-17T13:22:53-07:00,5,2.0.47,9518467751,Love it ..but,"I’m going to give this beautiful app five stars, because it truly deserves it. It is free and has really helped my sleep. And the app is free so you can obviously not expect perfection. Every now and then the app has just stopped working for me, but it was fine the next day. Sometimes the ‘background sounds’ don’t stop and just okay throughout the night after my meditation has finished. Over all though this app really has changed my life and I am so grateful for you Medito
Xx",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,first,,https://itunes.apple.com/gb/rss/customerreviews/page=1/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
75,iTunes Store,http://www.apple.com/uk/itunes/,https://itunes.apple.com/gb/reviews/id1472287940,jhbagel,,2023-01-17T13:22:53-07:00,5,2.0.47,9518467751,Love it ..but,"I’m going to give this beautiful app five stars, because it truly deserves it. It is free and has really helped my sleep. And the app is free so you can obviously not expect perfection. Every now and then the app has just stopped working for me, but it was fine the next day. Sometimes the ‘background sounds’ don’t stop and just okay throughout the night after my meditation has finished. Over all though this app really has changed my life and I am so grateful for you Medito
Xx",text,related,https://itunes.apple.com/gb/review?id=1500780518&type=Purple%20Software,0,Application,Application,0,2023-04-18T17:08:11-07:00,Copyright 2008 Apple Inc.,iTunes Store: Customer Reviews,http://itunes.apple.com/favicon.ico,last,,https://itunes.apple.com/gb/rss/customerreviews/page=3/id=1500780518/sortby=mostrecent/xml?urlDesc=/customerreviews/id=1500780518/sortBy=mostRecent/json,https://mzstoreservices-int-st.itunes.apple.com/gb/rss/customerreviews/id=1500780518/sortBy=mostRecent/json
